regionId,regionName,date,percent 
1,Рязанская область,2001-10-01T00:00:00,112.3000
1,Рязанская область,2002-01-01T00:00:00,119.2000
1,Рязанская область,2002-04-01T00:00:00,103.3000
1,Рязанская область,2002-07-01T00:00:00,106.0000
1,Рязанская область,2002-10-01T00:00:00,107.6000
1,Рязанская область,2003-01-01T00:00:00,112.0000
1,Рязанская область,2003-04-01T00:00:00,105.7000
1,Рязанская область,2003-07-01T00:00:00,109.3000
1,Рязанская область,2003-10-01T00:00:00,110.0000
1,Рязанская область,2004-01-01T00:00:00,114.9000
1,Рязанская область,2004-04-01T00:00:00,102.2000
1,Рязанская область,2004-10-01T00:00:00,107.0000
1,Рязанская область,2005-01-01T00:00:00,111.7000
1,Рязанская область,2005-04-01T00:00:00,104.7000
1,Рязанская область,2005-07-01T00:00:00,107.1000
1,Рязанская область,2005-10-01T00:00:00,107.5000
1,Рязанская область,2006-01-01T00:00:00,110.1000
1,Рязанская область,2006-04-01T00:00:00,105.8000
11,Самарская область,2001-01-01T00:00:00,119.9000
11,Самарская область,2001-04-01T00:00:00,106.5000
11,Самарская область,2001-07-01T00:00:00,114.0000
11,Самарская область,2001-10-01T00:00:00,112.5000
11,Самарская область,2002-01-01T00:00:00,116.7000
11,Самарская область,2002-04-01T00:00:00,105.8000
11,Самарская область,2002-07-01T00:00:00,113.9000
11,Самарская область,2002-10-01T00:00:00,112.4000
11,Самарская область,2003-01-01T00:00:00,117.2000
11,Самарская область,2003-04-01T00:00:00,105.3000
11,Самарская область,2003-07-01T00:00:00,107.2900
11,Самарская область,2003-10-01T00:00:00,107.7400
11,Самарская область,2004-01-01T00:00:00,112.7000
11,Самарская область,2004-04-01T00:00:00,104.1900
11,Самарская область,2004-07-01T00:00:00,107.5600
11,Самарская область,2004-10-01T00:00:00,109.2800
11,Самарская область,2005-01-01T00:00:00,112.7400
11,Самарская область,2005-04-01T00:00:00,105.0300
11,Самарская область,2005-07-01T00:00:00,107.7700
11,Самарская область,2005-10-01T00:00:00,108.6300
11,Самарская область,2006-01-01T00:00:00,111.4300
11,Самарская область,2006-04-01T00:00:00,104.3500
36,Саратовская область,2001-01-01T00:00:00,119.0000
36,Саратовская область,2001-04-01T00:00:00,106.0000
36,Саратовская область,2001-07-01T00:00:00,105.6000
36,Саратовская область,2001-10-01T00:00:00,111.4000
36,Саратовская область,2002-01-01T00:00:00,119.0000
36,Саратовская область,2002-04-01T00:00:00,102.0000
36,Саратовская область,2002-07-01T00:00:00,105.6000
36,Саратовская область,2002-10-01T00:00:00,107.0000
36,Саратовская область,2003-01-01T00:00:00,111.8000
36,Саратовская область,2003-04-01T00:00:00,104.0000
36,Саратовская область,2003-07-01T00:00:00,106.2000
36,Саратовская область,2003-10-01T00:00:00,106.2000
36,Саратовская область,2004-01-01T00:00:00,110.2000
36,Саратовская область,2004-04-01T00:00:00,104.2000
36,Саратовская область,2004-07-01T00:00:00,105.5000
36,Саратовская область,2004-10-01T00:00:00,107.1000
36,Саратовская область,2005-01-01T00:00:00,110.7000
36,Саратовская область,2005-04-01T00:00:00,105.2000
36,Саратовская область,2005-07-01T00:00:00,107.1000
36,Саратовская область,2005-10-01T00:00:00,106.6000
36,Саратовская область,2006-01-01T00:00:00,108.4000
36,Саратовская область,2006-04-01T00:00:00,105.4000
77,Сахалинская область,2001-01-01T00:00:00,115.6000
77,Сахалинская область,2001-04-01T00:00:00,107.0000
77,Сахалинская область,2001-07-01T00:00:00,110.7000
77,Сахалинская область,2001-10-01T00:00:00,118.4000
77,Сахалинская область,2002-01-01T00:00:00,119.4000
77,Сахалинская область,2002-04-01T00:00:00,104.3000
77,Сахалинская область,2002-07-01T00:00:00,109.4000
77,Сахалинская область,2002-10-01T00:00:00,113.3000
77,Сахалинская область,2003-01-01T00:00:00,117.6000
77,Сахалинская область,2003-04-01T00:00:00,104.5000
77,Сахалинская область,2003-07-01T00:00:00,107.9000
77,Сахалинская область,2003-10-01T00:00:00,108.7000
77,Сахалинская область,2004-01-01T00:00:00,111.8000
77,Сахалинская область,2004-04-01T00:00:00,102.6000
77,Сахалинская область,2004-07-01T00:00:00,105.3000
77,Сахалинская область,2004-10-01T00:00:00,107.9000
77,Сахалинская область,2005-01-01T00:00:00,111.5000
77,Сахалинская область,2005-04-01T00:00:00,105.5000
77,Сахалинская область,2005-07-01T00:00:00,108.6000
77,Сахалинская область,2005-10-01T00:00:00,109.8000
77,Сахалинская область,2006-01-01T00:00:00,114.1000
77,Сахалинская область,2006-04-01T00:00:00,104.4000
2,Свердловская область,2001-01-01T00:00:00,123.9000
2,Свердловская область,2001-04-01T00:00:00,109.8000
2,Свердловская область,2001-07-01T00:00:00,113.8000
2,Свердловская область,2001-10-01T00:00:00,115.2000
2,Свердловская область,2002-01-01T00:00:00,120.1000
2,Свердловская область,2002-04-01T00:00:00,105.8000
2,Свердловская область,2002-07-01T00:00:00,109.1000
2,Свердловская область,2002-10-01T00:00:00,110.2000
2,Свердловская область,2003-01-01T00:00:00,113.7000
2,Свердловская область,2003-04-01T00:00:00,106.3000
2,Свердловская область,2003-07-01T00:00:00,108.5000
2,Свердловская область,2003-10-01T00:00:00,108.1000
2,Свердловская область,2004-01-01T00:00:00,111.2000
2,Свердловская область,2004-04-01T00:00:00,103.3000
2,Свердловская область,2004-07-01T00:00:00,105.9000
2,Свердловская область,2004-10-01T00:00:00,107.7360
2,Свердловская область,2005-01-01T00:00:00,110.7700
2,Свердловская область,2005-04-01T00:00:00,105.7000
2,Свердловская область,2005-07-01T00:00:00,108.5000
2,Свердловская область,2005-10-01T00:00:00,109.7000
2,Свердловская область,2006-01-01T00:00:00,111.9000
2,Свердловская область,2006-04-01T00:00:00,111.9000
50,Смоленская область,2001-01-01T00:00:00,122.5000
50,Смоленская область,2001-04-01T00:00:00,105.9000
50,Смоленская область,2001-07-01T00:00:00,112.0000
50,Смоленская область,2001-10-01T00:00:00,112.8000
50,Смоленская область,2002-01-01T00:00:00,116.6000
50,Смоленская область,2002-04-01T00:00:00,105.2000
50,Смоленская область,2002-07-01T00:00:00,109.0000
50,Смоленская область,2002-10-01T00:00:00,109.9000
50,Смоленская область,2003-01-01T00:00:00,116.1000
50,Смоленская область,2003-04-01T00:00:00,105.3000
50,Смоленская область,2003-07-01T00:00:00,108.7000
50,Смоленская область,2003-10-01T00:00:00,109.6000
50,Смоленская область,2004-01-01T00:00:00,112.9000
50,Смоленская область,2004-04-01T00:00:00,105.4000
50,Смоленская область,2004-07-01T00:00:00,107.2000
50,Смоленская область,2004-10-01T00:00:00,109.0000
50,Смоленская область,2005-01-01T00:00:00,113.4000
50,Смоленская область,2005-04-01T00:00:00,106.0000
50,Смоленская область,2005-07-01T00:00:00,109.1000
50,Смоленская область,2005-10-01T00:00:00,109.8000
50,Смоленская область,2006-01-01T00:00:00,111.9000
50,Смоленская область,2006-04-01T00:00:00,106.1000
33,Ставропольский край,2001-01-01T00:00:00,118.8000
33,Ставропольский край,2001-04-01T00:00:00,107.6000
33,Ставропольский край,2001-07-01T00:00:00,113.5000
33,Ставропольский край,2001-10-01T00:00:00,114.8000
33,Ставропольский край,2002-01-01T00:00:00,119.8000
33,Ставропольский край,2002-04-01T00:00:00,104.9000
33,Ставропольский край,2002-07-01T00:00:00,108.8000
33,Ставропольский край,2002-10-01T00:00:00,109.9000
33,Ставропольский край,2003-01-01T00:00:00,116.2000
33,Ставропольский край,2003-04-01T00:00:00,103.2000
33,Ставропольский край,2003-07-01T00:00:00,106.9000
33,Ставропольский край,2003-10-01T00:00:00,108.8000
33,Ставропольский край,2004-01-01T00:00:00,112.9000
33,Ставропольский край,2004-04-01T00:00:00,104.2000
33,Ставропольский край,2004-07-01T00:00:00,107.1000
33,Ставропольский край,2004-10-01T00:00:00,110.3000
33,Ставропольский край,2005-01-01T00:00:00,113.9000
33,Ставропольский край,2005-04-01T00:00:00,105.8000
33,Ставропольский край,2005-07-01T00:00:00,109.0000
33,Ставропольский край,2005-10-01T00:00:00,108.4000
33,Ставропольский край,2006-01-01T00:00:00,110.5000
33,Ставропольский край,2006-04-01T00:00:00,104.4000
51,Тамбовская область,2001-01-01T00:00:00,120.3000
51,Тамбовская область,2001-04-01T00:00:00,104.8000
51,Тамбовская область,2001-07-01T00:00:00,109.5000
51,Тамбовская область,2001-10-01T00:00:00,112.5000
51,Тамбовская область,2002-01-01T00:00:00,115.5000
51,Тамбовская область,2002-04-01T00:00:00,104.6000
51,Тамбовская область,2002-07-01T00:00:00,106.1000
51,Тамбовская область,2002-10-01T00:00:00,109.9000
51,Тамбовская область,2003-01-01T00:00:00,114.3000
51,Тамбовская область,2003-04-01T00:00:00,103.6000
51,Тамбовская область,2003-07-01T00:00:00,105.7000
51,Тамбовская область,2003-10-01T00:00:00,107.2000
51,Тамбовская область,2004-01-01T00:00:00,110.5000
51,Тамбовская область,2004-04-01T00:00:00,103.6000
51,Тамбовская область,2004-07-01T00:00:00,105.4000
51,Тамбовская область,2004-10-01T00:00:00,108.5000
51,Тамбовская область,2005-01-01T00:00:00,114.4000
51,Тамбовская область,2005-04-01T00:00:00,104.4000
51,Тамбовская область,2005-07-01T00:00:00,105.9000
51,Тамбовская область,2005-10-01T00:00:00,106.8000
51,Тамбовская область,2006-01-01T00:00:00,109.8000
51,Тамбовская область,2006-04-01T00:00:00,105.3000
37,Тверская область,2001-01-01T00:00:00,121.9000
37,Тверская область,2001-04-01T00:00:00,106.7000
37,Тверская область,2001-07-01T00:00:00,113.3000
37,Тверская область,2001-10-01T00:00:00,113.1000
37,Тверская область,2002-01-01T00:00:00,119.0000
37,Тверская область,2002-04-01T00:00:00,105.3000
37,Тверская область,2002-07-01T00:00:00,107.7000
37,Тверская область,2002-10-01T00:00:00,108.6000
37,Тверская область,2003-01-01T00:00:00,115.0000
37,Тверская область,2003-04-01T00:00:00,105.2000
37,Тверская область,2003-07-01T00:00:00,109.5000
37,Тверская область,2003-10-01T00:00:00,108.5000
37,Тверская область,2004-01-01T00:00:00,112.8000
37,Тверская область,2004-04-01T00:00:00,105.0000
37,Тверская область,2004-07-01T00:00:00,107.1000
37,Тверская область,2004-10-01T00:00:00,108.3000
37,Тверская область,2005-01-01T00:00:00,111.8000
37,Тверская область,2005-04-01T00:00:00,104.9000
37,Тверская область,2005-07-01T00:00:00,109.3000
37,Тверская область,2005-10-01T00:00:00,108.8000
37,Тверская область,2006-01-01T00:00:00,110.9000
37,Тверская область,2006-04-01T00:00:00,105.4000
89,Томская область,2001-01-01T00:00:00,119.2000
89,Томская область,2001-04-01T00:00:00,112.7000
89,Томская область,2001-07-01T00:00:00,116.1000
89,Томская область,2001-10-01T00:00:00,118.4000
89,Томская область,2002-01-01T00:00:00,123.6000
89,Томская область,2002-04-01T00:00:00,105.1000
89,Томская область,2002-07-01T00:00:00,110.0000
89,Томская область,2002-10-01T00:00:00,112.2000
89,Томская область,2003-01-01T00:00:00,116.7000
89,Томская область,2003-04-01T00:00:00,106.1000
89,Томская область,2003-07-01T00:00:00,109.0000
89,Томская область,2003-10-01T00:00:00,110.7000
89,Томская область,2004-01-01T00:00:00,114.4000
89,Томская область,2004-04-01T00:00:00,103.7000
89,Томская область,2004-07-01T00:00:00,106.4000
89,Томская область,2004-10-01T00:00:00,108.7000
89,Томская область,2005-01-01T00:00:00,111.8000
89,Томская область,2005-04-01T00:00:00,104.6000
89,Томская область,2005-07-01T00:00:00,107.5000
89,Томская область,2005-10-01T00:00:00,108.9000
89,Томская область,2006-01-01T00:00:00,111.0000
89,Томская область,2006-04-01T00:00:00,104.9000
35,Тульская область,2001-01-01T00:00:00,121.7000
35,Тульская область,2001-04-01T00:00:00,105.8000
35,Тульская область,2001-07-01T00:00:00,110.4000
35,Тульская область,2001-10-01T00:00:00,112.3000
35,Тульская область,2002-01-01T00:00:00,117.2000
35,Тульская область,2002-04-01T00:00:00,104.5000
35,Тульская область,2002-07-01T00:00:00,107.2000
35,Тульская область,2002-10-01T00:00:00,110.0000
35,Тульская область,2003-01-01T00:00:00,114.9000
35,Тульская область,2003-04-01T00:00:00,107.8000
35,Тульская область,2003-07-01T00:00:00,111.0000
35,Тульская область,2003-10-01T00:00:00,112.4000
35,Тульская область,2004-01-01T00:00:00,116.7000
35,Тульская область,2004-04-01T00:00:00,105.5000
35,Тульская область,2004-07-01T00:00:00,106.6000
35,Тульская область,2004-10-01T00:00:00,109.2000
35,Тульская область,2005-01-01T00:00:00,114.1000
35,Тульская область,2005-04-01T00:00:00,105.0000
35,Тульская область,2005-07-01T00:00:00,109.5000
35,Тульская область,2005-10-01T00:00:00,108.4000
35,Тульская область,2006-01-01T00:00:00,110.8000
35,Тульская область,2006-04-01T00:00:00,105.7000
29,Тюменская область,2001-01-01T00:00:00,120.8200
29,Тюменская область,2001-04-01T00:00:00,105.7500
29,Тюменская область,2001-07-01T00:00:00,112.4100
29,Тюменская область,2001-10-01T00:00:00,115.0000
29,Тюменская область,2002-01-01T00:00:00,119.9100
29,Тюменская область,2002-07-01T00:00:00,110.3800
29,Тюменская область,2002-10-01T00:00:00,113.0700
29,Тюменская область,2003-01-01T00:00:00,115.5400
29,Тюменская область,2003-04-01T00:00:00,104.7200
29,Тюменская область,2003-07-01T00:00:00,107.2500
29,Тюменская область,2003-10-01T00:00:00,108.9300
29,Тюменская область,2004-01-01T00:00:00,110.7100
29,Тюменская область,2004-04-01T00:00:00,102.6500
29,Тюменская область,2004-07-01T00:00:00,104.5700
29,Тюменская область,2004-10-01T00:00:00,106.8700
29,Тюменская область,2005-01-01T00:00:00,109.8000
29,Тюменская область,2005-04-01T00:00:00,102.9100
29,Тюменская область,2005-07-01T00:00:00,106.6700
29,Тюменская область,2005-10-01T00:00:00,108.6300
29,Тюменская область,2006-01-01T00:00:00,111.8400
29,Тюменская область,2006-04-01T00:00:00,105.3900
34,Удмуртская Республика,2001-01-01T00:00:00,122.2000
34,Удмуртская Республика,2001-04-01T00:00:00,109.1000
34,Удмуртская Республика,2001-07-01T00:00:00,117.7000
34,Удмуртская Республика,2001-10-01T00:00:00,116.3000
34,Удмуртская Республика,2002-01-01T00:00:00,120.4000
34,Удмуртская Республика,2002-04-01T00:00:00,107.2000
34,Удмуртская Республика,2002-07-01T00:00:00,111.4000
34,Удмуртская Республика,2002-10-01T00:00:00,114.6000
34,Удмуртская Республика,2003-01-01T00:00:00,118.0000
34,Удмуртская Республика,2003-07-01T00:00:00,108.5000
34,Удмуртская Республика,2003-10-01T00:00:00,109.2000
34,Удмуртская Республика,2004-01-01T00:00:00,112.5000
34,Удмуртская Республика,2004-04-01T00:00:00,103.5000
34,Удмуртская Республика,2004-07-01T00:00:00,106.3000
34,Удмуртская Республика,2004-10-01T00:00:00,108.4000
34,Удмуртская Республика,2005-01-01T00:00:00,112.1000
34,Удмуртская Республика,2005-04-01T00:00:00,105.1000
34,Удмуртская Республика,2005-07-01T00:00:00,106.3000
34,Удмуртская Республика,2005-10-01T00:00:00,107.4000
34,Удмуртская Республика,2006-01-01T00:00:00,109.3000
72,Ульяновская область,2001-01-01T00:00:00,123.5000
72,Ульяновская область,2001-04-01T00:00:00,115.5000
72,Ульяновская область,2001-07-01T00:00:00,122.6000
72,Ульяновская область,2001-10-01T00:00:00,121.0000
72,Ульяновская область,2002-01-01T00:00:00,128.1000
72,Ульяновская область,2002-04-01T00:00:00,105.8000
72,Ульяновская область,2002-07-01T00:00:00,110.8000
72,Ульяновская область,2002-10-01T00:00:00,112.0000
72,Ульяновская область,2003-01-01T00:00:00,118.0000
72,Ульяновская область,2003-04-01T00:00:00,103.1000
72,Ульяновская область,2003-07-01T00:00:00,106.7000
72,Ульяновская область,2003-10-01T00:00:00,109.7000
72,Ульяновская область,2004-01-01T00:00:00,114.6000
72,Ульяновская область,2004-04-01T00:00:00,104.0000
72,Ульяновская область,2004-07-01T00:00:00,104.9000
72,Ульяновская область,2004-10-01T00:00:00,111.5000
72,Ульяновская область,2005-01-01T00:00:00,114.9000
72,Ульяновская область,2005-04-01T00:00:00,104.5000
72,Ульяновская область,2005-07-01T00:00:00,106.5000
72,Ульяновская область,2005-10-01T00:00:00,108.3000
72,Ульяновская область,2006-01-01T00:00:00,110.8000
72,Ульяновская область,2006-04-01T00:00:00,105.9000
3,Хабаровский край,2001-01-01T00:00:00,119.9000
3,Хабаровский край,2001-04-01T00:00:00,109.7000
3,Хабаровский край,2001-07-01T00:00:00,114.8000
3,Хабаровский край,2001-10-01T00:00:00,117.5000
3,Хабаровский край,2002-01-01T00:00:00,123.5000
3,Хабаровский край,2002-04-01T00:00:00,107.5000
3,Хабаровский край,2002-07-01T00:00:00,110.9000
3,Хабаровский край,2002-10-01T00:00:00,112.9000
3,Хабаровский край,2003-01-01T00:00:00,117.6000
3,Хабаровский край,2003-04-01T00:00:00,108.2000
3,Хабаровский край,2003-07-01T00:00:00,109.8000
3,Хабаровский край,2003-10-01T00:00:00,110.5000
3,Хабаровский край,2004-01-01T00:00:00,115.3000
3,Хабаровский край,2004-04-01T00:00:00,104.9000
3,Хабаровский край,2004-07-01T00:00:00,108.7000
3,Хабаровский край,2004-10-01T00:00:00,110.1000
3,Хабаровский край,2005-01-01T00:00:00,113.8000
3,Хабаровский край,2005-04-01T00:00:00,105.7000
3,Хабаровский край,2005-07-01T00:00:00,109.3000
3,Хабаровский край,2005-10-01T00:00:00,110.9000
3,Хабаровский край,2006-01-01T00:00:00,113.6000
3,Хабаровский край,2006-04-01T00:00:00,104.4000
21,Челябинская область,2001-01-01T00:00:00,123.1000
21,Челябинская область,2001-04-01T00:00:00,113.0000
21,Челябинская область,2001-07-01T00:00:00,117.8000
21,Челябинская область,2001-10-01T00:00:00,119.7000
21,Челябинская область,2002-01-01T00:00:00,124.8000
21,Челябинская область,2002-04-01T00:00:00,103.5000
21,Челябинская область,2002-07-01T00:00:00,107.2000
21,Челябинская область,2002-10-01T00:00:00,109.0000
21,Челябинская область,2003-01-01T00:00:00,112.0000
21,Челябинская область,2003-04-01T00:00:00,105.3000
21,Челябинская область,2003-07-01T00:00:00,106.5000
21,Челябинская область,2003-10-01T00:00:00,107.1000
21,Челябинская область,2004-01-01T00:00:00,110.6000
21,Челябинская область,2004-04-01T00:00:00,105.3000
21,Челябинская область,2004-07-01T00:00:00,106.3000
21,Челябинская область,2004-10-01T00:00:00,109.5000
21,Челябинская область,2005-01-01T00:00:00,111.8000
21,Челябинская область,2005-04-01T00:00:00,104.5000
21,Челябинская область,2005-07-01T00:00:00,107.4000
21,Челябинская область,2005-10-01T00:00:00,110.1000
21,Челябинская область,2006-01-01T00:00:00,111.7000
21,Челябинская область,2006-04-01T00:00:00,105.5000
68,Чувашская Республика,2001-01-01T00:00:00,126.2000
68,Чувашская Республика,2001-04-01T00:00:00,106.1000
68,Чувашская Республика,2001-07-01T00:00:00,111.4000
68,Чувашская Республика,2001-10-01T00:00:00,115.2000
68,Чувашская Республика,2002-01-01T00:00:00,119.1000
68,Чувашская Республика,2002-04-01T00:00:00,104.5000
68,Чувашская Республика,2002-07-01T00:00:00,111.4000
68,Чувашская Республика,2003-01-01T00:00:00,117.3000
68,Чувашская Республика,2003-07-01T00:00:00,107.3000
68,Чувашская Республика,2003-10-01T00:00:00,108.2000
68,Чувашская Республика,2004-01-01T00:00:00,113.3000
68,Чувашская Республика,2004-04-01T00:00:00,103.7000
68,Чувашская Республика,2004-07-01T00:00:00,105.5000
68,Чувашская Республика,2005-04-01T00:00:00,104.9000
68,Чувашская Республика,2005-07-01T00:00:00,106.2000
68,Чувашская Республика,2005-10-01T00:00:00,106.0000
68,Чувашская Республика,2006-01-01T00:00:00,107.5000
68,Чувашская Республика,2006-04-01T00:00:00,105.7700
68,Чувашская Республика,2005-01-01T00:00:00,110.7000
68,Чувашская Республика,2004-10-01T00:00:00,106.9000
68,Чувашская Республика,2003-04-01T00:00:00,104.4000
68,Чувашская Республика,2002-10-01T00:00:00,113.1000
98,Чукотский автономный округ,2001-01-01T00:00:00,119.7000
98,Чукотский автономный округ,2001-04-01T00:00:00,104.0000
98,Чукотский автономный округ,2001-07-01T00:00:00,106.5000
98,Чукотский автономный округ,2001-10-01T00:00:00,103.7000
98,Чукотский автономный округ,2002-01-01T00:00:00,110.5000
98,Чукотский автономный округ,2002-04-01T00:00:00,114.7000
98,Чукотский автономный округ,2002-07-01T00:00:00,119.6000
98,Чукотский автономный округ,2003-01-01T00:00:00,130.4900
98,Чукотский автономный округ,2003-10-01T00:00:00,111.7000
98,Чукотский автономный округ,2004-04-01T00:00:00,106.4600
98,Чукотский автономный округ,2004-07-01T00:00:00,116.0200
98,Чукотский автономный округ,2005-04-01T00:00:00,106.5800
98,Чукотский автономный округ,2006-04-01T00:00:00,104.8100
98,Чукотский автономный округ,2005-01-01T00:00:00,111.1300
98,Чукотский автономный округ,2003-07-01T00:00:00,117.9600
98,Чукотский автономный округ,2002-10-01T00:00:00,133.2000
98,Чукотский автономный округ,2005-07-01T00:00:00,111.5600
98,Чукотский автономный округ,2003-04-01T00:00:00,127.8400
98,Чукотский автономный округ,2004-10-01T00:00:00,105.9200
25,Ярославская область,2001-01-01T00:00:00,120.1000
25,Ярославская область,2001-04-01T00:00:00,108.1000
25,Ярославская область,2001-07-01T00:00:00,114.1000
25,Ярославская область,2001-10-01T00:00:00,116.2000
25,Ярославская область,2002-01-01T00:00:00,120.8000
25,Ярославская область,2002-04-01T00:00:00,106.3000
25,Ярославская область,2002-07-01T00:00:00,108.6000
25,Ярославская область,2003-01-01T00:00:00,116.1000
25,Ярославская область,2003-07-01T00:00:00,111.0000
25,Ярославская область,2003-10-01T00:00:00,107.2000
25,Ярославская область,2004-04-01T00:00:00,103.8000
25,Ярославская область,2004-07-01T00:00:00,107.5000
25,Ярославская область,2004-10-01T00:00:00,107.5000
25,Ярославская область,2005-01-01T00:00:00,111.7000
25,Ярославская область,2005-04-01T00:00:00,106.6000
25,Ярославская область,2005-07-01T00:00:00,109.3000
25,Ярославская область,2005-10-01T00:00:00,109.3000
25,Ярославская область,2006-01-01T00:00:00,109.6000
25,Ярославская область,2006-04-01T00:00:00,105.6000
25,Ярославская область,2004-01-01T00:00:00,111.9000
25,Ярославская область,2003-04-01T00:00:00,104.9000
25,Ярославская область,2002-10-01T00:00:00,111.0000
